CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk,PredictedLabel,ProbabilityFavorable
0_to_200,18,prior_payments_delayed,retraining,4055,less_100,less_1,2,male,none,3,car_other,45,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.750389332
no_checking,17,credits_paid_to_date,appliances,2795,100_to_500,1_to_4,3,female,none,3,savings_insurance,38,none,own,1,skilled,1,none,no,No Risk,No Risk,0.749341388
no_checking,34,outstanding_credit,repairs,7405,500_to_1000,4_to_7,5,male,none,5,unknown,46,stores,own,1,unskilled,1,none,yes,No Risk,Risk,0.438018898
less_0,4,all_credits_paid_back,car_new,250,less_100,1_to_4,2,male,none,1,real_estate,22,none,own,1,management_self-employed,1,none,yes,No Risk,No Risk,0.967456791
less_0,12,all_credits_paid_back,car_used,264,less_100,less_1,2,female,none,1,real_estate,29,stores,rent,1,skilled,1,none,yes,No Risk,No Risk,0.983455914
no_checking,30,prior_payments_delayed,appliances,5928,100_to_500,greater_7,4,male,none,4,car_other,44,none,free,2,skilled,1,yes,yes,No Risk,Risk,0.351829379
no_checking,40,prior_payments_delayed,furniture,6032,500_to_1000,4_to_7,5,male,co-applicant,3,car_other,36,stores,own,2,unskilled,2,yes,yes,No Risk,Risk,0.325496119
greater_200,4,prior_payments_delayed,retraining,3248,less_100,4_to_7,3,male,none,4,car_other,27,none,free,1,management_self-employed,1,none,yes,No Risk,No Risk,0.762028659
0_to_200,17,credits_paid_to_date,car_new,5869,100_to_500,4_to_7,3,female,none,2,car_other,38,none,own,2,skilled,2,yes,yes,Risk,No Risk,0.658579522
less_0,11,all_credits_paid_back,furniture,250,less_100,less_1,1,male,none,2,real_estate,40,stores,own,1,skilled,1,yes,yes,No Risk,No Risk,0.902000579
0_to_200,20,prior_payments_delayed,radio_tv,2295,500_to_1000,greater_7,4,male,none,3,savings_insurance,39,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.658444382
no_checking,17,outstanding_credit,radio_tv,1818,greater_1000,4_to_7,3,male,none,4,car_other,41,none,own,1,skilled,1,none,yes,Risk,No Risk,0.611075224
no_checking,36,prior_payments_delayed,radio_tv,8931,unknown,4_to_7,5,male,co-applicant,4,car_other,54,none,own,2,management_self-employed,2,yes,no,No Risk,Risk,0.204669715
no_checking,8,credits_paid_to_date,repairs,3106,100_to_500,1_to_4,3,male,none,4,savings_insurance,45,none,own,1,management_self-employed,1,none,yes,No Risk,No Risk,0.726901765
less_0,8,prior_payments_delayed,car_used,1714,500_to_1000,4_to_7,3,female,none,2,real_estate,41,none,own,2,skilled,1,yes,yes,No Risk,No Risk,0.75040545
less_0,7,all_credits_paid_back,car_new,250,less_100,less_1,2,male,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,No Risk,No Risk,0.981272006
less_0,21,prior_payments_delayed,radio_tv,1782,less_100,4_to_7,2,male,none,2,savings_insurance,41,none,rent,1,skilled,1,none,yes,Risk,No Risk,0.704610769
less_0,18,credits_paid_to_date,car_new,444,less_100,less_1,1,female,none,2,savings_insurance,19,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.945379895
less_0,21,credits_paid_to_date,car_new,784,500_to_1000,1_to_4,3,male,none,1,savings_insurance,31,stores,own,2,skilled,1,none,yes,No Risk,No Risk,0.783030721
no_checking,24,all_credits_paid_back,car_new,5311,less_100,1_to_4,4,male,none,3,savings_insurance,31,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.598386146
greater_200,31,prior_payments_delayed,business,4694,100_to_500,1_to_4,4,female,none,2,car_other,42,none,own,1,skilled,1,none,yes,Risk,No Risk,0.698655118
no_checking,33,outstanding_credit,other,5253,greater_1000,greater_7,5,male,none,3,car_other,43,none,own,2,skilled,1,yes,yes,No Risk,Risk,0.331026309
0_to_200,35,all_credits_paid_back,radio_tv,3278,less_100,4_to_7,3,male,none,1,car_other,37,none,free,2,skilled,1,yes,yes,No Risk,No Risk,0.672799051
0_to_200,18,prior_payments_delayed,radio_tv,4953,less_100,greater_7,4,male,none,4,unknown,31,none,own,1,skilled,1,none,yes,Risk,No Risk,0.649972494
greater_200,39,prior_payments_delayed,appliances,8761,100_to_500,4_to_7,3,male,co-applicant,4,car_other,32,none,own,1,skilled,1,none,yes,Risk,Risk,0.419840002
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,No Risk,No Risk,0.981272006
greater_200,28,prior_payments_delayed,car_used,3942,100_to_500,4_to_7,4,male,none,3,savings_insurance,46,none,free,2,skilled,1,none,no,No Risk,No Risk,0.585189222
less_0,16,credits_paid_to_date,car_new,250,less_100,unemployed,1,female,none,1,savings_insurance,22,stores,rent,1,skilled,1,yes,yes,No Risk,No Risk,0.937230341
greater_200,19,all_credits_paid_back,car_new,3137,100_to_500,1_to_4,3,male,none,2,savings_insurance,31,none,own,2,skilled,2,none,yes,Risk,No Risk,0.805567093
no_checking,24,prior_payments_delayed,appliances,6763,100_to_500,4_to_7,4,male,none,3,car_other,41,stores,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.607186308
0_to_200,26,credits_paid_to_date,car_new,1950,500_to_1000,1_to_4,3,female,none,2,real_estate,32,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.84729746
less_0,4,no_credits,car_new,250,less_100,less_1,1,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.981272006
less_0,28,credits_paid_to_date,radio_tv,2074,500_to_1000,4_to_7,2,male,none,3,savings_insurance,42,stores,own,2,unskilled,1,none,yes,No Risk,No Risk,0.701920624
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.981272006
0_to_200,39,outstanding_credit,appliances,6277,unknown,greater_7,5,male,none,4,unknown,47,stores,own,3,unskilled,2,yes,yes,Risk,Risk,0.280812471
no_checking,25,prior_payments_delayed,appliances,1749,100_to_500,1_to_4,2,female,none,2,savings_insurance,30,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.757598964
0_to_200,27,credits_paid_to_date,radio_tv,4505,less_100,1_to_4,3,male,none,2,car_other,37,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.677939788
no_checking,15,outstanding_credit,radio_tv,3722,100_to_500,4_to_7,4,male,none,4,car_other,32,stores,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.678157056
no_checking,50,outstanding_credit,repairs,9426,greater_1000,4_to_7,5,male,co-applicant,5,car_other,42,none,free,3,management_self-employed,2,yes,yes,Risk,Risk,0.186910998
0_to_200,4,all_credits_paid_back,car_new,576,100_to_500,unemployed,2,male,none,3,real_estate,19,stores,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.966372185
no_checking,37,prior_payments_delayed,appliances,5060,500_to_1000,greater_7,5,male,none,5,car_other,44,none,own,2,skilled,1,none,yes,No Risk,Risk,0.391386499
no_checking,18,credits_paid_to_date,furniture,3366,100_to_500,1_to_4,4,male,none,4,real_estate,19,none,own,1,management_self-employed,1,none,yes,Risk,No Risk,0.754338599
no_checking,31,prior_payments_delayed,car_used,7864,100_to_500,greater_7,4,male,co-applicant,4,unknown,51,none,free,2,skilled,1,yes,yes,Risk,Risk,0.101572558
0_to_200,5,all_credits_paid_back,car_used,2994,100_to_500,4_to_7,3,male,none,2,real_estate,36,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.904003661
less_0,17,credits_paid_to_date,furniture,4622,less_100,1_to_4,3,female,none,2,savings_insurance,35,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.802434283
no_checking,12,credits_paid_to_date,furniture,7114,less_100,1_to_4,3,male,none,3,savings_insurance,40,none,free,2,management_self-employed,1,none,yes,Risk,No Risk,0.71442934
less_0,11,credits_paid_to_date,vacation,3765,100_to_500,unemployed,3,female,none,3,real_estate,34,none,rent,2,management_self-employed,1,none,yes,No Risk,No Risk,0.835152001
no_checking,32,prior_payments_delayed,car_used,2022,unknown,greater_7,4,male,none,4,unknown,32,bank,own,2,unemployed,1,yes,yes,Risk,Risk,0.434617625
0_to_200,25,prior_payments_delayed,business,3037,100_to_500,greater_7,4,male,none,4,savings_insurance,35,none,own,1,management_self-employed,1,none,yes,Risk,No Risk,0.5799262
0_to_200,24,credits_paid_to_date,business,703,greater_1000,1_to_4,3,female,none,2,real_estate,20,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.886055705
less_0,11,prior_payments_delayed,furniture,1395,less_100,4_to_7,3,male,none,2,car_other,31,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.862799815
no_checking,37,outstanding_credit,radio_tv,5821,unknown,greater_7,5,male,co-applicant,5,car_other,51,none,own,2,skilled,2,none,yes,Risk,Risk,0.127959489
0_to_200,21,outstanding_credit,business,2900,100_to_500,1_to_4,4,male,none,3,unknown,49,none,own,2,skilled,2,yes,yes,No Risk,No Risk,0.611451477
0_to_200,16,all_credits_paid_back,furniture,250,less_100,1_to_4,3,female,none,2,real_estate,22,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.958881899
0_to_200,35,prior_payments_delayed,car_used,2660,100_to_500,less_1,3,female,none,3,savings_insurance,29,none,rent,2,skilled,2,none,yes,No Risk,No Risk,0.742407437
no_checking,39,prior_payments_delayed,repairs,6263,500_to_1000,greater_7,5,male,none,5,car_other,48,none,free,2,skilled,2,yes,yes,Risk,Risk,0.185274729
no_checking,27,prior_payments_delayed,appliances,5206,100_to_500,4_to_7,4,male,none,5,savings_insurance,38,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.608158669
0_to_200,16,credits_paid_to_date,furniture,250,500_to_1000,4_to_7,3,male,none,3,savings_insurance,44,none,own,2,skilled,2,none,yes,No Risk,No Risk,0.767107468
less_0,12,no_credits,car_new,3147,less_100,less_1,1,male,none,2,real_estate,31,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.943791587
greater_200,21,credits_paid_to_date,radio_tv,258,100_to_500,4_to_7,2,male,co-applicant,3,savings_insurance,39,bank,free,1,unemployed,1,yes,yes,Risk,No Risk,0.599179338
greater_200,23,outstanding_credit,car_used,3415,greater_1000,greater_7,3,male,none,3,unknown,44,bank,own,2,unemployed,1,yes,yes,Risk,No Risk,0.529893533
less_0,4,credits_paid_to_date,vacation,1576,less_100,less_1,2,female,none,2,car_other,31,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.910359389
no_checking,29,prior_payments_delayed,appliances,4338,500_to_1000,4_to_7,4,male,none,4,car_other,48,none,own,2,management_self-employed,2,yes,yes,No Risk,Risk,0.368905165
no_checking,17,credits_paid_to_date,radio_tv,6354,less_100,1_to_4,3,female,none,4,unknown,32,none,own,2,skilled,1,none,yes,Risk,No Risk,0.657881809
greater_200,36,prior_payments_delayed,appliances,4390,100_to_500,4_to_7,3,male,none,3,car_other,40,none,free,2,skilled,1,none,yes,Risk,No Risk,0.584862774
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,1,real_estate,19,bank,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.981272006
no_checking,38,prior_payments_delayed,furniture,6199,unknown,greater_7,5,male,co-applicant,4,unknown,52,none,free,2,skilled,2,yes,yes,Risk,Risk,0.073558506
no_checking,20,outstanding_credit,appliances,3437,unknown,greater_7,3,male,co-applicant,4,car_other,60,none,own,2,skilled,1,yes,yes,Risk,Risk,0.292200072
less_0,9,all_credits_paid_back,car_used,687,less_100,less_1,2,female,none,1,savings_insurance,31,stores,own,2,unskilled,1,none,yes,No Risk,No Risk,0.910320041
0_to_200,22,outstanding_credit,furniture,2765,100_to_500,greater_7,4,male,none,2,unknown,40,none,own,1,skilled,2,yes,yes,No Risk,No Risk,0.675524059
0_to_200,19,prior_payments_delayed,education,4181,100_to_500,4_to_7,4,male,none,2,car_other,35,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.750805463
0_to_200,19,prior_payments_delayed,retraining,4204,100_to_500,1_to_4,3,male,none,3,savings_insurance,37,none,own,1,management_self-employed,2,none,yes,No Risk,No Risk,0.764411679
less_0,19,credits_paid_to_date,furniture,1722,less_100,less_1,2,female,none,3,real_estate,21,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.902595412
less_0,19,credits_paid_to_date,car_used,2634,less_100,less_1,1,male,none,1,real_estate,23,stores,own,1,unskilled,1,none,yes,No Risk,No Risk,0.940667582
no_checking,30,outstanding_credit,furniture,8404,unknown,4_to_7,4,male,co-applicant,3,car_other,56,none,free,2,skilled,2,yes,yes,Risk,Risk,0.155828091
no_checking,12,credits_paid_to_date,car_used,2487,greater_1000,less_1,3,male,none,3,savings_insurance,45,none,own,1,management_self-employed,1,none,yes,No Risk,No Risk,0.742370067
no_checking,29,prior_payments_delayed,appliances,5488,100_to_500,4_to_7,4,female,none,4,car_other,52,none,own,2,skilled,1,none,yes,Risk,Risk,0.371263349
no_checking,44,outstanding_credit,radio_tv,7689,unknown,greater_7,5,male,co-applicant,3,unknown,61,bank,own,3,unemployed,2,yes,yes,Risk,Risk,0.189570547
0_to_200,16,credits_paid_to_date,car_new,1370,less_100,less_1,3,male,none,3,car_other,31,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.84490294
no_checking,26,outstanding_credit,furniture,6278,greater_1000,1_to_4,4,male,none,5,car_other,29,none,own,1,management_self-employed,1,yes,yes,No Risk,No Risk,0.585824315
less_0,9,all_credits_paid_back,car_new,250,less_100,less_1,2,male,co-applicant,2,savings_insurance,31,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.955728164
less_0,5,all_credits_paid_back,car_new,250,100_to_500,1_to_4,1,female,co-applicant,2,real_estate,31,stores,own,1,unskilled,1,yes,yes,No Risk,No Risk,0.9303133
greater_200,26,credits_paid_to_date,furniture,3308,100_to_500,4_to_7,4,male,none,4,car_other,55,none,own,2,management_self-employed,1,yes,yes,Risk,Risk,0.462480987
less_0,19,prior_payments_delayed,car_new,1904,less_100,1_to_4,2,male,none,2,savings_insurance,25,none,own,1,skilled,1,none,yes,Risk,No Risk,0.867107052
no_checking,28,outstanding_credit,appliances,5069,500_to_1000,4_to_7,4,male,none,3,car_other,50,none,free,2,skilled,1,yes,yes,No Risk,Risk,0.331214417
less_0,17,credits_paid_to_date,car_new,2549,less_100,4_to_7,3,female,none,3,real_estate,37,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.811978348
0_to_200,20,credits_paid_to_date,furniture,4787,less_100,4_to_7,2,male,none,3,savings_insurance,32,none,own,2,skilled,1,none,no,No Risk,No Risk,0.701497
no_checking,15,all_credits_paid_back,car_new,322,500_to_1000,1_to_4,3,male,none,3,real_estate,48,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.800161903
less_0,10,all_credits_paid_back,car_used,2141,100_to_500,less_1,2,male,none,2,car_other,37,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.852515005
no_checking,22,credits_paid_to_date,radio_tv,3855,500_to_1000,greater_7,4,male,none,4,car_other,46,none,own,2,skilled,1,none,yes,Risk,Risk,0.340404769
no_checking,31,prior_payments_delayed,furniture,8220,100_to_500,greater_7,5,male,guarantor,5,car_other,56,stores,free,2,unskilled,2,yes,yes,Risk,Risk,0.191576313
no_checking,10,credits_paid_to_date,furniture,6084,100_to_500,4_to_7,2,male,none,3,savings_insurance,37,none,own,2,skilled,1,none,yes,Risk,No Risk,0.61693085
0_to_200,23,credits_paid_to_date,furniture,4323,100_to_500,4_to_7,4,female,co-applicant,4,car_other,43,stores,own,2,unskilled,1,yes,yes,Risk,Risk,0.476338949
0_to_200,13,prior_payments_delayed,vacation,2742,less_100,4_to_7,2,male,none,3,savings_insurance,34,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.801017014
no_checking,27,prior_payments_delayed,furniture,5494,100_to_500,greater_7,4,male,none,4,car_other,42,none,own,2,skilled,1,yes,yes,Risk,Risk,0.388146313
less_0,22,credits_paid_to_date,car_used,3233,less_100,unemployed,1,female,none,2,real_estate,19,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.911754471
less_0,16,credits_paid_to_date,furniture,4480,less_100,less_1,2,female,none,3,car_other,36,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.834568326
less_0,16,prior_payments_delayed,retraining,1781,less_100,4_to_7,3,female,none,3,car_other,35,stores,rent,1,skilled,1,none,yes,No Risk,No Risk,0.806111776
no_checking,34,prior_payments_delayed,radio_tv,5890,500_to_1000,greater_7,3,male,none,3,savings_insurance,42,none,free,1,skilled,1,none,yes,No Risk,No Risk,0.56445053
0_to_200,29,credits_paid_to_date,business,3745,less_100,4_to_7,4,male,none,2,savings_insurance,26,none,own,1,skilled,2,yes,yes,Risk,No Risk,0.738442978
0_to_200,14,credits_paid_to_date,appliances,1980,less_100,4_to_7,2,male,none,2,real_estate,33,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.889068177
0_to_200,19,prior_payments_delayed,car_used,2894,greater_1000,greater_7,2,male,none,2,car_other,33,bank,own,1,unemployed,1,none,yes,Risk,No Risk,0.753203047
greater_200,28,credits_paid_to_date,car_new,2761,500_to_1000,less_1,3,male,none,4,savings_insurance,37,none,rent,2,skilled,1,none,yes,No Risk,No Risk,0.634092932
no_checking,27,outstanding_credit,radio_tv,7621,500_to_1000,4_to_7,4,male,co-applicant,5,car_other,51,none,own,2,management_self-employed,1,none,yes,Risk,Risk,0.246117745
less_0,22,credits_paid_to_date,car_used,2801,less_100,less_1,3,female,none,2,real_estate,25,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.914003941
0_to_200,9,prior_payments_delayed,car_new,3244,less_100,1_to_4,3,male,none,2,savings_insurance,23,none,own,1,management_self-employed,1,none,yes,No Risk,No Risk,0.871108946
0_to_200,18,credits_paid_to_date,car_used,2829,less_100,1_to_4,2,male,none,3,savings_insurance,30,none,rent,1,skilled,1,none,yes,Risk,No Risk,0.823813226
no_checking,24,prior_payments_delayed,appliances,9361,100_to_500,4_to_7,4,male,co-applicant,3,unknown,44,none,own,2,skilled,1,yes,yes,Risk,Risk,0.221681547
0_to_200,32,credits_paid_to_date,car_used,3862,100_to_500,less_1,2,male,none,2,savings_insurance,24,bank,rent,1,unemployed,1,yes,yes,No Risk,No Risk,0.862699714
0_to_200,13,credits_paid_to_date,car_new,1455,500_to_1000,4_to_7,3,male,none,3,savings_insurance,51,none,own,2,skilled,1,yes,yes,Risk,No Risk,0.69895605
no_checking,29,outstanding_credit,furniture,6000,greater_1000,4_to_7,3,male,none,4,unknown,57,none,own,2,skilled,1,yes,yes,Risk,Risk,0.322260653
0_to_200,10,credits_paid_to_date,furniture,2190,less_100,4_to_7,3,male,co-applicant,3,car_other,44,none,free,1,skilled,1,yes,yes,No Risk,No Risk,0.700771967
no_checking,32,prior_payments_delayed,car_used,4756,unknown,4_to_7,4,male,none,3,savings_insurance,42,none,own,2,skilled,1,yes,yes,No Risk,Risk,0.49462828
no_checking,23,prior_payments_delayed,car_used,6572,100_to_500,1_to_4,3,female,none,4,unknown,52,none,own,2,skilled,1,none,yes,Risk,Risk,0.486112078
less_0,24,prior_payments_delayed,radio_tv,1964,500_to_1000,1_to_4,3,female,co-applicant,3,car_other,46,stores,own,1,unskilled,1,none,yes,Risk,No Risk,0.671615232
no_checking,23,credits_paid_to_date,radio_tv,2881,100_to_500,less_1,2,female,none,2,savings_insurance,37,none,free,1,skilled,1,none,yes,No Risk,No Risk,0.770019153
no_checking,33,outstanding_credit,repairs,7744,unknown,greater_7,4,male,co-applicant,5,unknown,56,none,free,3,skilled,2,yes,yes,Risk,Risk,0.063839804
less_0,10,all_credits_paid_back,car_used,250,100_to_500,less_1,1,male,none,2,savings_insurance,36,none,rent,2,skilled,1,none,yes,No Risk,No Risk,0.86509353
0_to_200,27,credits_paid_to_date,car_used,3139,less_100,less_1,2,female,none,1,car_other,30,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.841808298
0_to_200,4,no_credits,car_new,4488,less_100,unemployed,2,male,none,1,savings_insurance,39,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.845658283
no_checking,38,outstanding_credit,repairs,9497,500_to_1000,greater_7,5,male,co-applicant,4,unknown,65,none,own,2,skilled,2,yes,yes,Risk,Risk,0.074271061
0_to_200,16,prior_payments_delayed,car_new,1680,100_to_500,less_1,3,male,none,2,savings_insurance,35,none,own,2,skilled,2,yes,yes,No Risk,No Risk,0.796078283
